created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2020-08-19 15:02:50 EAT,9694,   30.98,   37.73,   30.27,   33.10,0.333526,32.568508,    4.14,"0.333526,32.568508,1243.90,0.01,12.00,79.00,45.00,16.00,36.32,30.13,874.54",,,,
2020-08-19 15:10:45 EAT,9695,   32.48,   37.10,   31.03,   33.20,0.333484,32.568638,    4.14,"0.333484,32.568638,1241.80,0.03,10.00,95.00,44.00,16.00,36.48,30.79,874.40",,,,
2020-08-19 15:19:35 EAT,9696,   30.52,   32.50,   27.85,   29.03,0.333495,32.568546,    4.14,"0.333495,32.568546,1225.60,0.02,12.00,75.00,44.00,16.00,37.46,29.91,874.46",,,,
2020-08-19 15:27:27 EAT,9697,   29.58,   31.30,   28.00,   31.17,0.333457,32.568573,    4.15,"0.333457,32.568573,1252.90,0.04,12.00,73.00,45.00,16.00,37.80,28.45,874.30",,,,
2020-08-19 15:31:40 EAT,9698,   27.93,   29.52,   28.35,   29.22,0.333500,32.568542,    4.14,"0.333500,32.568542,1248.70,0.01,12.00,76.00,46.00,16.00,36.98,29.71,874.34",,,,
2020-08-19 15:35:51 EAT,9699,   29.02,   31.67,   25.82,   26.77,0.333492,32.568577,    4.14,"0.333492,32.568577,1237.30,0.03,12.00,99.00,45.00,16.00,36.87,31.91,874.27",,,,
2020-08-19 15:46:32 EAT,9700,   29.77,   30.85,   28.05,   30.28,0.333527,32.568573,    4.15,"0.333527,32.568573,1249.60,0.01,12.00,85.00,45.00,16.00,37.44,27.07,874.23",,,,
2020-08-19 15:50:45 EAT,9701,   26.37,   29.83,   25.03,   27.68,0.333518,32.568550,    4.14,"0.333518,32.568550,1241.10,0.06,12.00,84.00,46.00,16.00,37.13,28.17,874.25",,,,
2020-08-19 16:06:38 EAT,9702,   29.73,   33.15,   29.67,   33.12,0.333512,32.568554,    4.14,"0.333512,32.568554,1227.90,0.08,12.00,82.00,46.00,16.00,36.84,29.09,874.04",,,,
2020-08-19 16:19:05 EAT,9703,   28.72,   31.03,   27.02,   30.12,0.333508,32.568562,    4.14,"0.333508,32.568562,1239.50,0.01,12.00,70.00,45.00,16.00,35.60,32.56,873.98",,,,
2020-08-19 16:20:18 EAT,9704,   27.75,   29.87,   23.57,   26.78,0.333517,32.568550,    4.14,"0.333517,32.568550,1239.80,0.03,12.00,75.00,44.00,16.00,35.53,31.21,873.97",,,,
2020-08-19 16:33:30 EAT,9705,   28.07,   29.67,   25.40,   27.30,0.333508,32.568573,    4.14,"0.333508,32.568573,1243.70,0.09,12.00,77.00,43.00,15.00,35.27,32.30,873.95",,,,
2020-08-19 16:34:45 EAT,9706,   29.42,   32.22,   26.98,   28.68,0.333506,32.568611,    4.15,"0.333506,32.568611,1244.50,0.00,12.00,75.00,43.00,15.00,35.14,32.04,873.93",,,,
2020-08-19 16:35:58 EAT,9707,   28.18,   29.88,   23.20,   26.23,0.333504,32.568581,    4.14,"0.333504,32.568581,1237.90,0.03,12.00,81.00,43.00,15.00,35.06,32.09,873.90",,,,
2020-08-19 16:41:00 EAT,9708,   30.38,   33.82,   29.63,   33.67,0.333507,32.568573,    4.14,"0.333507,32.568573,1238.40,0.02,12.00,69.00,43.00,15.00,34.70,32.89,873.93",,,,
2020-08-19 16:45:10 EAT,9709,   30.95,   33.17,   27.15,   28.65,0.333494,32.568542,    4.14,"0.333494,32.568542,1238.00,0.01,12.00,77.00,43.00,16.00,34.58,34.42,873.95",,,,
2020-08-19 17:05:44 EAT,9710,   34.30,   39.60,   34.40,   42.53,0.333512,32.568573,    4.15,"0.333512,32.568573,1247.70,0.03,12.00,71.00,42.00,16.00,31.75,38.53,873.94",,,,
2020-08-19 17:07:09 EAT,9711,   36.77,   44.10,   33.75,   38.97,0.333500,32.568542,    4.14,"0.333500,32.568542,1249.20,0.06,12.00,72.00,38.00,23.00,31.84,38.51,873.94",,,,
2020-08-19 17:15:07 EAT,9712,   30.03,   31.75,   29.45,   32.10,0.333491,32.568489,    4.14,"0.333491,32.568489,1239.50,0.05,12.00,91.00,38.00,23.00,30.31,40.78,873.96",,,,
2020-08-19 17:19:48 EAT,9713,   33.00,   37.73,   32.03,   35.93,0.333503,32.568542,    4.14,"0.333503,32.568542,1242.80,0.05,12.00,80.00,36.00,26.00,30.17,41.95,873.90",,,,
2020-08-19 17:27:20 EAT,9714,   32.83,   36.83,   31.53,   36.32,0.333509,32.568558,    4.14,"0.333509,32.568558,1231.80,0.06,12.00,78.00,37.00,27.00,31.26,39.34,873.76",,,,
2020-08-19 17:31:42 EAT,9715,   33.70,   38.55,   32.32,   39.90,0.333504,32.568531,    4.14,"0.333504,32.568531,1229.70,0.09,12.00,76.00,37.00,26.00,31.38,38.72,873.76",,,,
2020-08-19 17:35:54 EAT,9716,   34.00,   39.78,   31.67,   36.92,0.333522,32.568569,    4.14,"0.333522,32.568569,1240.90,0.04,11.00,79.00,38.00,25.00,31.67,38.76,873.70",,,,
2020-08-19 17:46:34 EAT,9717,   33.65,   39.47,   30.67,   33.52,0.333495,32.568588,    4.14,"0.333495,32.568588,1244.90,0.08,12.00,81.00,38.00,24.00,30.96,39.67,873.78",,,,
2020-08-19 17:51:59 EAT,9718,   30.67,   34.37,   32.20,   37.32,0.333512,32.568577,    4.15,"0.333512,32.568577,1244.40,0.18,12.00,75.00,37.00,25.00,30.71,41.08,873.78",,,,
2020-08-19 17:59:24 EAT,9719,   31.30,   35.70,   30.68,   33.78,0.333509,32.568535,    4.14,"0.333509,32.568535,1242.30,0.03,12.00,90.00,37.00,26.00,29.83,42.73,873.92",,,,
2020-08-19 18:05:15 EAT,9720,   32.75,   36.72,   32.90,   38.65,0.333522,32.568569,    4.14,"0.333522,32.568569,1237.50,0.02,12.00,96.00,35.00,28.00,29.26,44.45,873.97",,,,
2020-08-19 18:09:25 EAT,9721,   34.65,   41.85,   33.57,   39.38,0.333494,32.568527,    4.14,"0.333494,32.568527,1229.40,0.01,12.00,80.00,35.00,30.00,29.27,45.43,873.97",,,,
2020-08-19 18:24:11 EAT,9722,   37.15,   45.32,   34.18,   41.13,0.333533,32.568508,    4.14,"0.333533,32.568508,1228.80,0.06,11.00,82.00,35.00,31.00,28.22,48.52,873.91",,,,
2020-08-19 18:28:21 EAT,9723,   33.97,   39.22,   31.53,   40.47,0.333508,32.568562,    4.14,"0.333508,32.568562,1235.80,0.08,11.00,87.00,33.00,34.00,27.71,50.66,874.02",,,,
2020-08-19 18:46:01 EAT,9724,   35.48,   40.40,   34.58,   43.28,0.333480,32.568535,    4.14,"0.333480,32.568535,1229.50,0.04,10.00,87.00,33.00,36.00,26.36,53.31,874.38",,,,
2020-08-19 18:50:13 EAT,9725,   36.63,   44.33,   33.73,   38.53,0.333514,32.568581,    4.14,"0.333514,32.568581,1240.20,0.04,10.00,92.00,31.00,41.00,26.15,55.00,874.48",,,,
2020-08-19 18:57:27 EAT,9726,   38.47,   45.42,   36.77,   44.47,0.333533,32.568542,    4.14,"0.333533,32.568542,1239.30,0.07,10.00,88.00,30.00,41.00,25.78,55.81,874.64",,,,
2020-08-19 18:58:41 EAT,9727,   40.53,   50.58,   40.03,   49.82,0.333538,32.568573,    4.14,"0.333538,32.568573,1244.30,0.03,11.00,92.00,30.00,42.00,25.73,56.21,874.68",,,,
2020-08-19 19:02:48 EAT,9728,   39.78,   48.60,   38.43,   48.30,0.333475,32.568596,    4.14,"0.333475,32.568596,1249.70,0.16,9.00,111.00,30.00,42.00,25.50,56.24,874.70",,,,
2020-08-19 19:04:11 EAT,9729,   38.25,   46.25,   38.65,   47.38,0.333496,32.568581,    4.14,"0.333496,32.568581,1248.70,0.12,11.00,80.00,30.00,42.00,25.45,56.36,874.66",,,,
2020-08-19 19:06:43 EAT,9730,   41.38,   51.32,   38.33,   48.48,0.333500,32.568581,    4.14,"0.333500,32.568581,1243.40,0.01,11.00,94.00,30.00,43.00,25.35,57.08,874.76",,,,
2020-08-19 19:22:05 EAT,9731,   45.07,   56.27,   43.82,   55.43,0.333524,32.568546,    4.14,"0.333524,32.568546,1241.20,0.02,11.00,90.00,29.00,45.00,25.02,59.47,874.93",,,,
2020-08-19 19:26:18 EAT,9732,   45.07,   57.50,   44.37,   55.47,0.333525,32.568527,    4.14,"0.333525,32.568527,1238.30,0.03,12.00,88.00,29.00,46.00,24.95,59.82,875.02",,,,
2020-08-19 19:27:31 EAT,9733,   45.22,   57.67,   44.93,   57.85,0.333507,32.568539,    4.14,"0.333507,32.568539,1236.70,0.01,12.00,88.00,29.00,47.00,24.95,60.46,875.00",,,,
2020-08-19 19:31:40 EAT,9734,   47.37,   59.33,   47.15,   60.05,0.333461,32.568508,    4.14,"0.333461,32.568508,1216.10,0.11,10.00,99.00,29.00,47.00,25.01,60.21,875.06",,,,
2020-08-19 19:32:58 EAT,9735,   48.20,   60.70,   48.00,   60.68,0.333476,32.568535,    4.14,"0.333476,32.568535,1230.20,0.01,11.00,78.00,29.00,47.00,25.06,59.75,875.08",,,,
2020-08-19 19:34:16 EAT,9736,   48.75,   61.80,   46.95,   59.82,0.333496,32.568520,    4.14,"0.333496,32.568520,1236.30,0.02,12.00,76.00,29.00,47.00,25.09,61.01,875.09",,,,
2020-08-19 19:35:34 EAT,9737,   49.32,   61.82,   47.10,   59.48,0.333483,32.568527,    4.14,"0.333483,32.568527,1235.40,0.03,12.00,76.00,29.00,48.00,25.12,60.12,875.10",,,,
2020-08-19 19:36:53 EAT,9738,   48.52,   60.82,   46.63,   60.07,0.333453,32.568569,    4.14,"0.333453,32.568569,1226.80,0.02,12.00,79.00,29.00,48.00,25.15,60.19,875.13",,,,
2020-08-19 19:38:09 EAT,9739,   47.95,   61.60,   46.42,   61.12,0.333479,32.568565,    4.14,"0.333479,32.568565,1233.80,0.09,11.00,79.00,29.00,48.00,25.18,60.19,875.16",,,,
2020-08-19 19:39:31 EAT,9740,   48.17,   59.95,   47.80,   61.57,0.333484,32.568554,    4.14,"0.333484,32.568554,1238.00,0.04,11.00,82.00,29.00,47.00,25.21,60.17,875.12",,,,
2020-08-19 19:41:55 EAT,9741,   50.70,   63.95,   47.57,   62.35,0.333479,32.568546,    4.14,"0.333479,32.568546,1239.90,0.01,12.00,76.00,29.00,48.00,25.27,59.83,875.10",,,,
2020-08-19 19:43:13 EAT,9742,   50.07,   62.82,   48.52,   64.03,0.333471,32.568546,    4.14,"0.333471,32.568546,1233.20,0.02,11.00,82.00,29.00,48.00,25.28,60.37,875.09",,,,
2020-08-19 19:44:31 EAT,9743,   50.05,   62.90,   47.15,   61.58,0.333455,32.568565,    4.14,"0.333455,32.568565,1237.50,0.02,11.00,78.00,29.00,48.00,25.31,60.50,875.17",,,,
2020-08-19 19:47:01 EAT,9744,   50.67,   64.90,   49.57,   64.98,0.333501,32.568546,    4.14,"0.333501,32.568546,1238.70,0.07,12.00,76.00,29.00,48.00,25.33,60.01,875.20",,,,
2020-08-19 19:48:18 EAT,9745,   52.38,   67.15,   49.58,   65.37,0.333477,32.568577,    4.14,"0.333477,32.568577,1229.50,0.01,12.00,82.00,29.00,48.00,25.37,60.74,875.27",,,,
2020-08-19 19:49:42 EAT,9746,   51.55,   65.62,   50.73,   67.10,0.333477,32.568569,    4.14,"0.333477,32.568569,1229.50,0.05,12.00,82.00,29.00,48.00,25.39,59.82,875.29",,,,
2020-08-19 19:50:57 EAT,9747,   51.77,   65.88,   50.85,   66.57,0.333490,32.568531,    4.14,"0.333490,32.568531,1238.80,0.01,12.00,75.00,29.00,48.00,25.41,60.29,875.29",,,,
2020-08-19 19:52:13 EAT,9748,   50.45,   64.15,   49.53,   63.02,0.333454,32.568546,    4.14,"0.333454,32.568546,1228.70,0.01,12.00,68.00,30.00,47.00,25.42,59.56,875.34",,,,
2020-08-19 19:53:31 EAT,9749,   51.42,   65.47,   49.88,   64.28,0.333452,32.568577,    4.14,"0.333452,32.568577,1248.40,0.02,12.00,70.00,30.00,47.00,25.44,60.43,875.39",,,,
2020-08-19 19:54:48 EAT,9750,   52.63,   66.17,   48.55,   63.15,0.333449,32.568588,    4.14,"0.333449,32.568588,1248.40,0.10,12.00,70.00,30.00,48.00,25.44,60.25,875.38",,,,
2020-08-19 19:56:07 EAT,9751,   52.17,   67.13,   49.80,   63.62,0.333477,32.568577,    4.14,"0.333477,32.568577,1237.60,0.08,12.00,83.00,30.00,48.00,25.46,60.37,875.38",,,,
2020-08-19 19:57:23 EAT,9752,   52.37,   65.38,   49.53,   62.40,0.333494,32.568573,    4.14,"0.333494,32.568573,1248.60,0.10,12.00,70.00,30.00,47.00,25.48,59.67,875.41",,,,
2020-08-19 19:58:41 EAT,9753,   51.55,   65.65,   50.75,   65.88,0.333475,32.568588,    4.14,"0.333475,32.568588,1243.50,0.01,12.00,80.00,30.00,47.00,25.50,59.67,875.48",,,,
2020-08-19 20:00:01 EAT,9754,   55.73,   69.70,   51.12,   64.45,0.333484,32.568558,    4.14,"0.333484,32.568558,1240.50,0.11,12.00,71.00,30.00,47.00,25.50,59.53,875.44",,,,
2020-08-19 20:02:27 EAT,9755,   59.48,   71.60,   54.92,   70.95,0.333483,32.568554,    4.14,"0.333483,32.568554,1232.40,0.20,12.00,67.00,30.00,47.00,25.54,59.77,875.50",,,,
2020-08-19 20:03:44 EAT,9756,   56.93,   69.03,   56.83,   73.45,0.333498,32.568535,    4.14,"0.333498,32.568535,1242.90,0.20,12.00,71.00,30.00,47.00,25.53,59.91,875.52",,,,
2020-08-19 20:09:28 EAT,9757,   61.53,   73.20,   57.83,   72.22,0.333492,32.568562,    4.14,"0.333492,32.568562,1240.10,0.02,12.00,68.00,30.00,47.00,25.51,59.21,875.60",,,,
2020-08-19 20:15:59 EAT,9758,   62.32,   72.67,   55.67,   69.47,0.333504,32.568550,    4.14,"0.333504,32.568550,1225.60,0.05,11.00,76.00,30.00,47.00,25.52,60.44,875.65",,,,
2020-08-19 20:21:28 EAT,9759,   69.35,   77.80,   62.70,   74.67,0.333417,32.568588,    4.14,"0.333417,32.568588,1243.40,0.07,12.00,67.00,30.00,47.00,25.50,60.71,875.62",,,,
2020-08-19 20:29:49 EAT,9760,   58.63,   70.90,   53.75,   71.37,0.333488,32.568600,    4.14,"0.333488,32.568600,1230.70,0.08,12.00,63.00,30.00,48.00,25.46,60.79,875.63",,,,
2020-08-19 20:37:55 EAT,9761,   51.83,   65.73,   48.82,   62.57,0.333477,32.568558,    4.14,"0.333477,32.568558,1233.30,0.05,12.00,63.00,30.00,48.00,25.46,61.49,875.67",,,,
2020-08-19 20:39:18 EAT,9762,   48.82,   62.25,   46.18,   58.97,0.333489,32.568565,    4.14,"0.333489,32.568565,1231.70,0.02,12.00,65.00,30.00,48.00,25.47,61.57,875.68",,,,
2020-08-19 20:45:05 EAT,9763,   49.43,   63.12,   48.30,   62.72,0.333495,32.568600,    4.14,"0.333495,32.568600,1219.70,0.01,12.00,72.00,30.00,48.00,25.48,61.62,875.74",,,,
2020-08-19 20:53:24 EAT,9764,   49.48,   61.62,   48.40,   62.75,0.333503,32.568592,    4.14,"0.333503,32.568592,1223.00,0.03,12.00,69.00,30.00,49.00,25.48,60.70,875.82",,,,
2020-08-19 20:54:45 EAT,9765,   51.08,   64.93,   48.22,   64.65,0.333529,32.568581,    4.14,"0.333529,32.568581,1223.00,0.07,12.00,69.00,30.00,49.00,25.46,61.66,875.89",,,,
2020-08-19 21:00:00 EAT,9766,   50.63,   64.65,   49.28,   63.68,0.333501,32.568562,    4.14,"0.333501,32.568562,1232.10,0.13,12.00,78.00,30.00,49.00,25.44,61.56,876.02",,,,
2020-08-19 21:07:18 EAT,9767,   55.93,   69.15,   51.17,   66.97,0.333507,32.568562,    4.14,"0.333507,32.568562,1243.60,0.01,12.00,80.00,30.00,50.00,25.42,62.32,876.15",,,,
2020-08-19 21:16:00 EAT,9768,   54.82,   67.82,   50.05,   64.77,0.333502,32.568569,    4.14,"0.333502,32.568569,1245.40,0.05,12.00,74.00,30.00,50.00,25.34,62.32,876.06",,,,
2020-08-19 21:20:46 EAT,9769,   51.25,   64.95,   50.87,   66.73,0.333500,32.568569,    4.14,"0.333500,32.568569,1243.10,0.03,12.00,77.00,30.00,50.00,25.33,62.65,875.98",,,,
2020-08-19 21:25:47 EAT,9770,   49.88,   63.80,   49.58,   64.80,0.333478,32.568539,    4.14,"0.333478,32.568539,1239.20,0.04,12.00,75.00,30.00,50.00,25.33,62.86,875.93",,,,
2020-08-19 21:27:04 EAT,9771,   51.15,   64.65,   49.50,   64.40,0.333498,32.568581,    4.14,"0.333498,32.568581,1245.40,0.03,12.00,75.00,30.00,50.00,25.32,62.79,875.98",,,,
2020-08-19 21:32:36 EAT,9772,   44.92,   56.47,   49.23,   64.70,0.333516,32.568546,    4.14,"0.333516,32.568546,1247.10,0.06,12.00,76.00,30.00,49.00,25.32,62.84,875.94",,,,
2020-08-19 21:36:52 EAT,9773,   48.15,   60.63,   47.48,   61.78,0.333478,32.568581,    4.14,"0.333478,32.568581,1226.90,0.16,12.00,84.00,30.00,50.00,25.33,63.08,876.07",,,,
2020-08-19 21:38:06 EAT,9774,   46.93,   58.67,   47.90,   62.17,0.333481,32.568550,    4.14,"0.333481,32.568550,1220.00,0.11,12.00,83.00,30.00,50.00,25.34,63.10,876.02",,,,
2020-08-19 21:43:40 EAT,9775,   47.58,   59.72,   46.85,   58.25,0.333508,32.568592,    4.14,"0.333508,32.568592,1242.50,0.04,12.00,78.00,30.00,50.00,25.26,63.89,876.11",,,,
2020-08-19 21:49:02 EAT,9776,   46.55,   58.93,   45.45,   59.37,0.333481,32.568596,    4.14,"0.333481,32.568596,1244.70,0.10,12.00,72.00,30.00,50.00,25.21,64.13,876.05",,,,
2020-08-19 21:54:53 EAT,9777,   45.30,   57.42,   46.42,   59.52,0.333488,32.568554,    4.14,"0.333488,32.568554,1236.10,0.08,10.00,86.00,30.00,51.00,25.10,64.47,876.05",,,,
2020-08-19 22:00:50 EAT,9778,   45.70,   57.40,   44.30,   55.63,0.333495,32.568604,    4.14,"0.333495,32.568604,1242.10,0.35,10.00,86.00,29.00,51.00,25.11,65.21,875.93",,,,
2020-08-19 22:12:37 EAT,9779,   44.95,   56.25,   43.52,   54.75,0.333515,32.568542,    4.14,"0.333515,32.568542,1232.10,0.06,10.00,92.00,29.00,52.00,25.10,65.60,876.08",,,,
2020-08-19 22:13:51 EAT,9780,   44.72,   56.03,   41.77,   50.57,0.333505,32.568573,    4.14,"0.333505,32.568573,1235.40,0.02,9.00,90.00,29.00,52.00,25.06,65.64,876.10",,,,
2020-08-19 22:17:58 EAT,9781,   45.08,   55.62,   42.95,   55.37,0.333485,32.568542,    4.14,"0.333485,32.568542,1237.60,0.02,10.00,81.00,29.00,52.00,25.05,65.50,876.13",,,,
2020-08-19 22:22:44 EAT,9782,   46.22,   58.67,   43.43,   55.10,0.333507,32.568565,    4.14,"0.333507,32.568565,1237.00,0.02,9.00,93.00,29.00,52.00,25.06,65.31,876.11",,,,
2020-08-19 22:31:02 EAT,9783,   48.72,   60.53,   45.83,   59.18,0.333508,32.568527,    4.14,"0.333508,32.568527,1229.30,0.08,11.00,79.00,29.00,52.00,25.04,65.07,876.17",,,,
2020-08-19 22:37:51 EAT,9784,   48.17,   59.58,   46.37,   59.35,0.333494,32.568558,    4.14,"0.333494,32.568558,1240.80,0.00,12.00,73.00,29.00,52.00,24.97,65.87,876.18",,,,
2020-08-19 22:39:14 EAT,9785,   47.10,   59.33,   46.97,   59.45,0.333532,32.568539,    4.14,"0.333532,32.568539,1241.50,0.04,12.00,70.00,29.00,52.00,24.95,65.96,876.18",,,,
2020-08-19 22:44:49 EAT,9786,   58.00,   70.22,   51.42,   68.13,0.333522,32.568531,    4.14,"0.333522,32.568531,1241.40,0.03,12.00,74.00,29.00,52.00,24.86,66.48,876.17",,,,
2020-08-19 22:49:57 EAT,9787,   56.20,   68.57,   52.58,   66.65,0.333485,32.568573,    4.14,"0.333485,32.568573,1236.50,0.02,12.00,73.00,29.00,53.00,24.82,65.95,876.17",,,,
2020-08-19 22:51:22 EAT,9788,   63.15,   73.85,   57.62,   71.63,0.333487,32.568546,    4.14,"0.333487,32.568546,1229.60,0.02,12.00,68.00,29.00,53.00,24.81,65.42,876.20",,,,
2020-08-19 22:56:12 EAT,9789,   63.23,   74.40,   59.22,   72.17,0.333472,32.568562,    4.14,"0.333472,32.568562,1232.60,0.02,10.00,78.00,29.00,53.00,24.76,66.98,876.23",,,,
2020-08-19 23:01:58 EAT,9790,   65.60,   76.55,   58.67,   72.45,0.333477,32.568562,    4.14,"0.333477,32.568562,1231.70,0.12,12.00,72.00,29.00,53.00,24.67,66.29,876.17",,,,
2020-08-19 23:09:56 EAT,9791,   64.88,   75.97,   58.58,   73.00,0.333476,32.568581,    4.14,"0.333476,32.568581,1229.30,0.02,12.00,70.00,29.00,53.00,24.49,67.42,876.24",,,,
2020-08-19 23:11:17 EAT,9792,   60.45,   70.28,   60.33,   72.45,0.333504,32.568569,    4.14,"0.333504,32.568569,1227.40,0.07,12.00,76.00,29.00,54.00,24.45,67.54,876.30",,,,
2020-08-19 23:17:26 EAT,9793,   61.87,   72.37,   58.13,   71.53,0.333492,32.568577,    4.14,"0.333492,32.568577,1233.00,0.03,11.00,72.00,29.00,54.00,24.40,67.84,876.24",,,,
2020-08-19 23:22:14 EAT,9794,   63.10,   73.42,   61.27,   75.17,0.333478,32.568546,    4.14,"0.333478,32.568546,1245.00,0.05,12.00,69.00,29.00,54.00,24.21,68.97,876.16",,,,
2020-08-19 23:27:43 EAT,9795,   62.80,   73.13,   58.23,   73.47,0.333494,32.568546,    4.14,"0.333494,32.568546,1249.00,0.02,11.00,91.00,28.00,55.00,24.15,68.54,876.23",,,,
2020-08-19 23:29:07 EAT,9796,   66.87,   76.70,   62.85,   75.98,0.333510,32.568581,    4.14,"0.333510,32.568581,1249.00,0.03,11.00,91.00,28.00,55.00,24.15,68.82,876.20",,,,
2020-08-19 23:36:38 EAT,9797,   73.38,   80.40,   70.05,   81.33,0.333487,32.568638,    4.14,"0.333487,32.568638,1218.30,0.07,12.00,71.00,28.00,55.00,24.01,69.42,876.24",,,,
2020-08-19 23:42:49 EAT,9798,   78.62,   87.62,   74.58,   85.17,0.333486,32.568550,    4.14,"0.333486,32.568550,1242.20,0.04,12.00,68.00,28.00,55.00,23.85,70.02,876.31",,,,
2020-08-19 23:54:13 EAT,9799,   85.98,   93.75,   76.45,   89.50,0.333491,32.568581,    4.14,"0.333491,32.568581,1237.20,0.01,12.00,69.00,28.00,56.00,23.64,70.91,876.34",,,,
2020-08-19 23:58:30 EAT,9800,   84.18,   92.28,   79.47,   91.15,0.333484,32.568577,    4.14,"0.333484,32.568577,1235.70,0.03,12.00,77.00,28.00,57.00,23.67,71.10,876.34",,,,
2020-08-20 00:02:47 EAT,9801,   81.60,   88.77,   76.77,   86.03,0.333468,32.568588,    4.14,"0.333468,32.568588,1232.90,0.04,11.00,76.00,28.00,57.00,23.75,71.09,876.25",,,,
2020-08-20 00:08:02 EAT,9802,   81.63,   89.50,   74.50,   84.93,0.333484,32.568569,    4.14,"0.333484,32.568569,1234.10,0.04,12.00,77.00,28.00,57.00,23.66,71.05,876.22",,,,
2020-08-20 00:15:00 EAT,9803,   85.10,   90.23,   79.20,   87.37,0.333501,32.568607,    4.14,"0.333501,32.568607,1228.70,0.26,12.00,70.00,28.00,57.00,23.60,70.53,876.14",,,,
2020-08-20 00:19:12 EAT,9804,   86.92,   97.88,   78.85,   90.07,0.333485,32.568645,    4.14,"0.333485,32.568645,1255.80,0.19,12.00,83.00,28.00,58.00,23.55,70.13,876.08",,,,
2020-08-20 00:24:36 EAT,9805,   90.73,   98.20,   83.05,   94.90,0.333482,32.568527,    4.14,"0.333482,32.568527,1248.40,0.13,12.00,75.00,28.00,59.00,23.53,71.78,876.03",,,,
2020-08-20 00:29:50 EAT,9806,   82.10,   89.87,   75.58,   87.78,0.333481,32.568573,    4.14,"0.333481,32.568573,1236.10,0.20,9.00,84.00,28.00,59.00,23.51,72.10,875.84",,,,
2020-08-20 00:35:23 EAT,9807,   80.15,   88.43,   75.05,   86.10,0.333529,32.568550,    4.14,"0.333529,32.568550,1229.70,0.11,10.00,79.00,28.00,59.00,23.50,72.10,875.77",,,,
2020-08-20 00:42:15 EAT,9808,   83.95,   90.60,   77.20,   87.42,0.333481,32.568577,    4.14,"0.333481,32.568577,1232.60,0.02,9.00,90.00,28.00,59.00,23.57,71.15,875.72",,,,
2020-08-20 00:48:28 EAT,9809,   68.52,   78.10,   62.45,   74.35,0.333498,32.568531,    4.14,"0.333498,32.568531,1240.50,0.20,10.00,88.00,28.00,58.00,23.62,70.82,875.67",,,,
2020-08-20 00:49:53 EAT,9810,   65.33,   74.67,   61.70,   73.97,0.333543,32.568527,    4.14,"0.333543,32.568527,1240.60,0.12,10.00,80.00,28.00,58.00,23.62,70.90,875.62",,,,
2020-08-20 00:54:19 EAT,9811,   56.17,   69.43,   54.17,   68.57,0.333500,32.568573,    4.14,"0.333500,32.568573,1241.20,0.11,9.00,100.00,28.00,58.00,23.60,71.07,875.59",,,,
2020-08-20 00:58:34 EAT,9812,   56.18,   69.28,   52.42,   66.92,0.333499,32.568600,    4.14,"0.333499,32.568600,1238.00,0.04,12.00,90.00,28.00,58.00,23.54,71.19,875.58",,,,
2020-08-20 01:04:38 EAT,9813,   63.13,   73.98,   58.52,   73.38,0.333491,32.568584,    4.14,"0.333491,32.568584,1238.20,0.03,12.00,71.00,28.00,58.00,23.50,71.05,875.53",,,,
2020-08-20 01:10:52 EAT,9814,   58.98,   70.90,   56.83,   71.17,0.333480,32.568535,    4.14,"0.333480,32.568535,1241.00,0.02,12.00,74.00,28.00,58.00,23.35,72.06,875.49",,,,
2020-08-20 01:15:13 EAT,9815,   51.58,   65.12,   50.43,   65.07,0.333497,32.568558,    4.14,"0.333497,32.568558,1234.50,0.11,12.00,84.00,28.00,59.00,23.31,72.20,875.50",,,,
2020-08-20 01:19:59 EAT,9816,   49.85,   62.08,   49.68,   63.52,0.333465,32.568535,    4.14,"0.333465,32.568535,1256.20,0.06,12.00,63.00,28.00,59.00,23.35,71.50,875.48",,,,
2020-08-20 01:21:23 EAT,9817,   49.97,   62.38,   49.00,   62.87,0.333484,32.568558,    4.14,"0.333484,32.568558,1246.70,0.02,12.00,79.00,28.00,59.00,23.38,71.43,875.46",,,,
2020-08-20 01:25:35 EAT,9818,   47.72,   59.62,   47.02,   60.83,0.333508,32.568535,    4.14,"0.333508,32.568535,1241.80,0.02,12.00,77.00,28.00,59.00,23.41,71.49,875.39",,,,
2020-08-20 01:29:50 EAT,9819,   43.93,   55.68,   43.07,   55.35,0.333488,32.568573,    4.14,"0.333488,32.568573,1231.60,0.11,12.00,66.00,28.00,58.00,23.40,70.97,875.40",,,,
2020-08-20 01:36:29 EAT,9820,   46.75,   58.60,   46.93,   58.00,0.333476,32.568497,    4.14,"0.333476,32.568497,1245.80,0.14,12.00,65.00,28.00,59.00,23.15,71.50,875.49",,,,
2020-08-20 01:41:12 EAT,9821,   75.22,   82.05,   69.83,   79.25,0.333487,32.568569,    4.14,"0.333487,32.568569,1247.70,0.06,12.00,64.00,27.00,61.00,23.10,73.77,875.64",,,,
2020-08-20 01:45:51 EAT,9822,   92.38,   99.12,   87.72,   98.33,0.333465,32.568573,    4.14,"0.333465,32.568573,1248.00,0.03,12.00,69.00,27.00,60.00,23.09,72.36,875.47",,,,
2020-08-20 01:50:05 EAT,9823,   92.85,  100.47,   89.87,  100.48,0.333474,32.568504,    4.14,"0.333474,32.568504,1240.40,0.05,12.00,78.00,27.00,61.00,23.03,73.61,875.41",,,,
